,ID,Name,Date,Played,Team,Opponent,Minutes,FGM,FGA,3PM,3PA,FTM,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Plus/Minus
8339,/players/g/garlada01,Darius Garland,2022-12-26,True,CLE,BRK,39.7,14,20,5,7,13,15,1,2,3,8,1,0,1,1,46,+6
8340,/players/g/garlada01,Darius Garland,2022-12-29,True,CLE,IND,35.31666666666667,8,11,2,3,0,2,1,0,1,8,0,0,1,1,18,-12
8341,/players/g/garlada01,Darius Garland,2022-12-31,False,CLE,CHI,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8342,/players/g/garlada01,Darius Garland,2023-01-02,False,CLE,CHI,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8343,/players/g/garlada01,Darius Garland,2023-01-04,False,CLE,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8344,/players/g/garlada01,Darius Garland,2023-01-06,True,CLE,DEN,33.05,8,20,1,6,4,6,1,3,4,8,0,0,1,3,21,-15
8345,/players/g/garlada01,Darius Garland,2023-01-08,True,CLE,PHO,34.55,8,17,2,5,4,5,0,2,2,7,2,0,2,1,22,+22
8346,/players/g/garlada01,Darius Garland,2023-01-10,True,CLE,UTA,38.38333333333333,8,18,1,4,4,4,0,5,5,6,0,0,4,3,21,+5
8347,/players/g/garlada01,Darius Garland,2023-01-12,True,CLE,POR,33.18333333333333,5,12,2,3,8,10,0,2,2,10,0,0,4,4,20,+7
8348,/players/g/garlada01,Darius Garland,2023-01-14,True,CLE,MIN,34.63333333333333,6,11,1,3,2,2,0,3,3,4,0,0,4,2,15,-4
8349,/players/g/garlada01,Darius Garland,2023-01-16,True,CLE,NOP,40.43333333333333,9,22,5,10,7,7,2,4,6,11,1,0,2,2,30,+16
8350,/players/g/garlada01,Darius Garland,2023-01-18,True,CLE,MEM,38.71666666666667,7,17,5,11,5,6,0,5,5,14,2,0,2,3,24,+10
8351,/players/g/garlada01,Darius Garland,2023-01-20,True,CLE,GSW,40.11666666666667,10,25,3,11,8,8,0,2,2,9,2,0,4,0,31,0
8352,/players/g/garlada01,Darius Garland,2023-01-21,True,CLE,MIL,35.53333333333333,9,16,1,3,2,2,1,2,3,10,2,0,1,2,21,+19
8353,/players/g/garlada01,Darius Garland,2023-01-24,True,CLE,NYK,34.8,6,17,2,6,8,10,1,3,4,6,2,0,1,0,22,+20
8354,/players/g/garlada01,Darius Garland,2023-01-26,True,CLE,HOU,32.88333333333333,9,16,5,8,3,3,2,2,4,9,3,0,1,1,26,+17
8355,/players/g/garlada01,Darius Garland,2023-01-27,True,CLE,OKC,37.3,10,23,3,8,8,10,0,2,2,13,4,0,2,2,31,-10
8356,/players/g/garlada01,Darius Garland,2023-01-29,True,CLE,LAC,22.616666666666667,5,7,2,3,4,4,0,2,2,10,0,0,1,0,16,+27
8357,/players/g/garlada01,Darius Garland,2023-01-31,True,CLE,MIA,30.833333333333332,7,13,2,7,0,0,0,1,1,5,1,0,3,5,16,+6
8358,/players/g/garlada01,Darius Garland,2023-02-02,True,CLE,MEM,33.1,11,19,4,6,6,6,0,2,2,11,0,0,4,2,32,+15
8359,/players/g/garlada01,Darius Garland,2023-02-05,True,CLE,IND,34.95,8,13,4,6,4,4,1,2,3,6,0,0,1,3,24,+25
8360,/players/g/garlada01,Darius Garland,2023-02-06,True,CLE,WAS,28.366666666666667,9,15,5,9,0,2,0,2,2,5,3,0,3,1,23,+18
8361,/players/g/garlada01,Darius Garland,2023-02-08,False,CLE,DET,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8362,/players/g/garlada01,Darius Garland,2023-02-10,True,CLE,NOP,22.966666666666665,4,6,2,3,1,2,1,1,2,7,0,0,3,3,11,+15
8363,/players/g/garlada01,Darius Garland,2023-02-11,True,CLE,CHI,37.21666666666667,6,14,3,6,4,4,0,2,2,7,0,0,5,4,19,+1
8364,/players/g/garlada01,Darius Garland,2023-02-13,True,CLE,SAS,29.85,7,13,0,4,2,2,0,2,2,7,0,0,6,4,16,-8
8365,/players/g/garlada01,Darius Garland,2023-02-15,True,CLE,PHI,42.516666666666666,10,14,3,3,4,6,0,2,2,6,3,0,1,4,27,-10
8366,/players/g/garubus01,Usman Garuba,2022-10-19,False,HOU,ATL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8367,/players/g/garubus01,Usman Garuba,2022-10-21,False,HOU,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8368,/players/g/garubus01,Usman Garuba,2022-10-22,True,HOU,MIL,25.033333333333335,2,3,1,1,1,2,4,4,8,2,4,0,2,2,6,-12
8369,/players/g/garubus01,Usman Garuba,2022-10-24,True,HOU,UTA,10.616666666666667,1,3,0,0,0,2,3,1,4,1,0,0,2,2,2,+5
8370,/players/g/garubus01,Usman Garuba,2022-10-26,True,HOU,UTA,8.483333333333333,1,1,0,0,0,0,2,3,5,0,0,0,2,3,2,-5
8371,/players/g/garubus01,Usman Garuba,2022-10-28,True,HOU,POR,5.083333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8372,/players/g/garubus01,Usman Garuba,2022-10-30,True,HOU,PHO,12.45,1,1,1,1,0,0,3,4,7,1,1,0,0,1,3,-4
8373,/players/g/garubus01,Usman Garuba,2022-10-31,True,HOU,LAC,10.433333333333334,1,2,0,0,0,0,2,6,8,1,0,1,1,0,2,+4
8374,/players/g/garubus01,Usman Garuba,2022-11-02,True,HOU,LAC,12.416666666666666,3,5,0,1,0,1,4,2,6,1,2,0,2,4,6,+6
8375,/players/g/garubus01,Usman Garuba,2022-11-05,True,HOU,MIN,24.533333333333335,2,4,0,0,3,4,0,3,3,1,2,0,2,2,7,-16
8376,/players/g/garubus01,Usman Garuba,2022-11-07,True,HOU,ORL,18.95,1,2,1,1,0,0,2,4,6,2,0,1,1,2,3,+1
8377,/players/g/garubus01,Usman Garuba,2022-11-09,True,HOU,TOR,14.066666666666666,2,5,0,0,0,0,4,4,8,3,0,2,0,1,4,+7
8378,/players/g/garubus01,Usman Garuba,2022-11-12,True,HOU,NOP,23.283333333333335,1,2,1,1,1,2,1,5,6,0,1,1,2,2,4,+1
8379,/players/g/garubus01,Usman Garuba,2022-11-14,True,HOU,LAC,17.316666666666666,2,3,0,0,1,2,2,2,4,2,1,3,0,3,5,-6
8380,/players/g/garubus01,Usman Garuba,2022-11-16,True,HOU,DAL,21.783333333333335,5,5,2,2,0,0,1,8,9,3,0,3,0,3,12,+16
8381,/players/g/garubus01,Usman Garuba,2022-11-18,True,HOU,IND,19.966666666666665,2,4,0,0,0,0,0,4,4,0,1,0,0,2,4,-12
8382,/players/g/garubus01,Usman Garuba,2022-11-20,True,HOU,GSW,22.25,1,4,1,1,0,0,3,3,6,1,2,0,2,1,3,-8
8383,/players/g/garubus01,Usman Garuba,2022-11-25,True,HOU,ATL,19.4,1,2,0,1,7,8,5,0,5,3,1,2,0,5,9,+5
8384,/players/g/garubus01,Usman Garuba,2022-11-26,True,HOU,OKC,13.3,0,0,0,0,0,0,1,1,2,0,1,0,1,2,0,-4
8385,/players/g/garubus01,Usman Garuba,2022-11-28,True,HOU,DEN,10.65,2,2,0,0,0,0,0,3,3,0,0,0,1,2,4,-10
8386,/players/g/garubus01,Usman Garuba,2022-11-30,True,HOU,DEN,14.783333333333333,1,3,0,2,0,1,0,2,2,1,1,2,1,2,2,-11
8387,/players/g/garubus01,Usman Garuba,2022-12-02,True,HOU,PHO,10.583333333333334,0,0,0,0,1,2,0,1,1,1,2,0,0,1,1,+5
8388,/players/g/garubus01,Usman Garuba,2022-12-03,True,HOU,GSW,17.1,2,3,0,0,0,0,2,8,10,0,0,1,0,2,4,-1
8389,/players/g/garubus01,Usman Garuba,2022-12-05,True,HOU,PHI,6.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-4
8390,/players/g/garubus01,Usman Garuba,2022-12-08,True,HOU,SAS,9.833333333333334,0,2,0,0,0,0,0,4,4,0,1,0,0,1,0,-4
8391,/players/g/garubus01,Usman Garuba,2022-12-11,True,HOU,MIL,10.533333333333333,1,3,0,2,0,0,0,2,2,0,0,1,0,0,2,-4
8392,/players/g/garubus01,Usman Garuba,2022-12-13,True,HOU,PHO,10.15,0,0,0,0,0,0,2,3,5,1,2,1,0,1,0,0
8393,/players/g/garubus01,Usman Garuba,2022-12-15,True,HOU,MIA,20.0,1,1,0,0,0,2,5,4,9,3,0,0,0,1,2,+12
8394,/players/g/garubus01,Usman Garuba,2022-12-17,True,HOU,POR,11.466666666666667,1,2,0,0,1,2,4,1,5,2,1,0,0,2,3,-8
8395,/players/g/garubus01,Usman Garuba,2022-12-19,True,HOU,SAS,14.716666666666667,0,5,0,1,0,0,3,2,5,1,1,0,1,1,0,-5
8396,/players/g/garubus01,Usman Garuba,2022-12-21,True,HOU,ORL,12.6,0,2,0,1,0,0,2,2,4,0,1,0,1,0,0,-13
8397,/players/g/garubus01,Usman Garuba,2022-12-23,True,HOU,DAL,13.016666666666667,1,3,0,0,0,0,6,3,9,3,0,0,1,2,2,-7
8398,/players/g/garubus01,Usman Garuba,2022-12-26,True,HOU,CHI,9.583333333333334,1,2,1,1,0,0,0,3,3,0,0,0,1,1,3,-6
8399,/players/g/garubus01,Usman Garuba,2022-12-27,True,HOU,BOS,13.25,1,2,0,0,0,0,2,1,3,1,0,0,0,1,2,-10
8400,/players/g/garubus01,Usman Garuba,2022-12-29,True,HOU,DAL,19.766666666666666,4,5,1,2,0,1,4,5,9,1,2,0,0,2,9,+7
8401,/players/g/garubus01,Usman Garuba,2022-12-31,True,HOU,NYK,19.516666666666666,2,5,0,3,1,2,1,7,8,0,0,2,1,2,5,+1
8402,/players/g/garubus01,Usman Garuba,2023-01-02,True,HOU,DAL,11.45,2,2,0,0,2,2,2,1,3,0,0,0,0,3,6,-3
8403,/players/g/garubus01,Usman Garuba,2023-01-04,True,HOU,NOP,10.416666666666666,1,2,0,0,0,0,1,4,5,2,1,0,4,4,2,-17
8404,/players/g/garubus01,Usman Garuba,2023-01-05,True,HOU,UTA,15.516666666666667,2,2,0,0,0,0,1,3,4,1,0,0,1,3,4,-16
8405,/players/g/garubus01,Usman Garuba,2023-01-08,True,HOU,MIN,9.233333333333333,1,1,0,0,1,1,1,0,1,0,0,1,0,1,3,+5
8406,/players/g/garubus01,Usman Garuba,2023-01-11,True,HOU,SAC,6.083333333333333,0,1,0,1,0,0,0,2,2,0,1,0,0,3,0,-6
8407,/players/g/garubus01,Usman Garuba,2023-01-13,True,HOU,SAC,16.066666666666666,1,1,0,0,0,0,2,1,3,1,0,0,2,1,2,-21
8408,/players/g/garubus01,Usman Garuba,2023-01-15,True,HOU,LAC,14.416666666666666,0,1,0,0,0,0,0,4,4,2,0,1,0,2,0,-8
8409,/players/g/garubus01,Usman Garuba,2023-01-16,True,HOU,LAL,10.666666666666666,2,3,0,0,0,0,1,1,2,1,0,0,0,1,4,-2
8410,/players/g/garubus01,Usman Garuba,2023-01-18,True,HOU,CHO,8.766666666666667,0,1,0,0,0,2,2,3,5,0,1,0,1,2,0,-7
8411,/players/g/garubus01,Usman Garuba,2023-01-21,True,HOU,MIN,10.9,0,2,0,0,0,0,2,5,7,2,0,1,0,1,0,-4
8412,/players/g/garubus01,Usman Garuba,2023-01-23,True,HOU,MIN,2.0166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4
8413,/players/g/garubus01,Usman Garuba,2023-01-25,False,HOU,WAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8414,/players/g/garubus01,Usman Garuba,2023-01-26,False,HOU,CLE,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8415,/players/g/garubus01,Usman Garuba,2023-01-28,True,HOU,DET,19.433333333333334,3,3,2,2,0,0,1,5,6,1,0,0,0,1,8,+9
8416,/players/g/garubus01,Usman Garuba,2023-02-01,False,HOU,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8417,/players/g/garubus01,Usman Garuba,2023-02-03,False,HOU,TOR,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8418,/players/g/garubus01,Usman Garuba,2023-02-04,True,HOU,OKC,14.866666666666667,4,7,2,4,0,0,1,3,4,1,1,0,1,1,10,-10
8419,/players/g/garubus01,Usman Garuba,2023-02-06,True,HOU,SAC,2.45,1,2,1,2,0,0,0,0,0,1,0,0,0,0,3,-2
8420,/players/g/garubus01,Usman Garuba,2023-02-08,False,HOU,SAC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8421,/players/g/garubus01,Usman Garuba,2023-02-10,True,HOU,MIA,13.883333333333333,1,2,0,1,0,0,1,3,4,0,2,0,0,2,2,+2
8422,/players/g/garubus01,Usman Garuba,2023-02-13,True,HOU,PHI,8.95,2,3,1,1,0,0,2,0,2,0,2,0,0,1,5,-13
8423,/players/g/garubus01,Usman Garuba,2023-02-15,True,HOU,OKC,14.85,0,0,0,0,0,0,1,3,4,1,1,0,1,4,0,-7
8424,/players/g/garzalu01,Luka Garza,2022-10-19,False,MIN,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8425,/players/g/garzalu01,Luka Garza,2022-10-21,False,MIN,UTA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8426,/players/g/garzalu01,Luka Garza,2022-10-23,False,MIN,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8427,/players/g/garzalu01,Luka Garza,2022-10-24,False,MIN,SAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8428,/players/g/garzalu01,Luka Garza,2022-10-26,False,MIN,SAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8429,/players/g/garzalu01,Luka Garza,2022-10-28,False,MIN,LAL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8430,/players/g/garzalu01,Luka Garza,2022-10-30,False,MIN,SAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8431,/players/g/garzalu01,Luka Garza,2022-11-01,False,MIN,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8432,/players/g/garzalu01,Luka Garza,2022-11-04,False,MIN,MIL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8433,/players/g/garzalu01,Luka Garza,2022-11-05,False,MIN,HOU,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8434,/players/g/garzalu01,Luka Garza,2022-11-07,False,MIN,NYK,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8435,/players/g/garzalu01,Luka Garza,2022-11-09,False,MIN,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8436,/players/g/garzalu01,Luka Garza,2022-11-11,False,MIN,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8437,/players/g/garzalu01,Luka Garza,2022-11-13,False,MIN,CLE,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8438,/players/g/garzalu01,Luka Garza,2022-11-16,False,MIN,ORL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8439,/players/g/garzalu01,Luka Garza,2022-11-19,False,MIN,PHI,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8440,/players/g/garzalu01,Luka Garza,2022-11-21,False,MIN,MIA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8441,/players/g/garzalu01,Luka Garza,2022-11-23,True,MIN,IND,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
8442,/players/g/garzalu01,Luka Garza,2022-11-25,False,MIN,CHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8443,/players/g/garzalu01,Luka Garza,2022-11-27,False,MIN,GSW,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8444,/players/g/garzalu01,Luka Garza,2022-11-28,False,MIN,WAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8445,/players/g/garzalu01,Luka Garza,2022-11-30,False,MIN,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8446,/players/g/garzalu01,Luka Garza,2022-12-03,False,MIN,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8447,/players/g/garzalu01,Luka Garza,2022-12-07,True,MIN,IND,4.366666666666666,1,3,0,1,2,2,1,0,1,0,0,0,0,1,4,-11
8448,/players/g/garzalu01,Luka Garza,2022-12-09,False,MIN,UTA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8449,/players/g/garzalu01,Luka Garza,2022-12-10,False,MIN,POR,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8450,/players/g/garzalu01,Luka Garza,2022-12-12,True,MIN,POR,4.05,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,+3
8451,/players/g/garzalu01,Luka Garza,2022-12-14,True,MIN,LAC,2.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,+5
8452,/players/g/garzalu01,Luka Garza,2022-12-16,False,MIN,OKC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8453,/players/g/garzalu01,Luka Garza,2022-12-18,True,MIN,CHI,9.966666666666667,3,3,0,0,1,2,1,3,4,3,0,0,1,2,7,+2
8454,/players/g/garzalu01,Luka Garza,2022-12-19,True,MIN,DAL,2.8833333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,-11
8455,/players/g/garzalu01,Luka Garza,2022-12-21,False,MIN,DAL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8456,/players/g/garzalu01,Luka Garza,2022-12-23,True,MIN,BOS,1.2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,+4
8457,/players/g/garzalu01,Luka Garza,2022-12-26,False,MIN,MIA,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8458,/players/g/garzalu01,Luka Garza,2022-12-28,False,MIN,NOP,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8459,/players/g/garzalu01,Luka Garza,2022-12-30,True,MIN,MIL,18.133333333333333,5,8,0,1,6,6,2,1,3,1,0,0,1,4,16,-1
8460,/players/g/garzalu01,Luka Garza,2022-12-31,False,MIN,DET,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8461,/players/g/garzalu01,Luka Garza,2023-01-02,True,MIN,DEN,14.366666666666667,3,8,0,2,3,3,1,5,6,0,0,1,1,1,9,+11
8462,/players/g/garzalu01,Luka Garza,2023-01-04,True,MIN,POR,12.95,5,5,1,1,3,4,1,1,2,0,1,0,1,4,14,+15
8463,/players/g/garzalu01,Luka Garza,2023-01-06,True,MIN,LAC,2.5,0,2,0,1,2,2,0,0,0,0,0,0,0,0,2,-4
8464,/players/g/garzalu01,Luka Garza,2023-01-08,False,MIN,HOU,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8465,/players/g/garzalu01,Luka Garza,2023-01-11,False,MIN,DET,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8466,/players/g/garzalu01,Luka Garza,2023-01-13,False,MIN,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8467,/players/g/garzalu01,Luka Garza,2023-01-14,True,MIN,CLE,9.683333333333334,4,5,1,2,0,0,1,1,2,1,0,0,1,1,9,+11
8468,/players/g/garzalu01,Luka Garza,2023-01-16,True,MIN,UTA,10.816666666666666,1,7,1,2,0,2,4,0,4,1,1,0,0,0,3,-3
8469,/players/g/garzalu01,Luka Garza,2023-01-18,True,MIN,DEN,17.4,4,9,3,5,5,6,3,1,4,0,0,0,0,3,16,-3
8470,/players/g/garzalu01,Luka Garza,2023-01-19,True,MIN,TOR,14.383333333333333,3,5,1,2,0,0,0,1,1,0,0,0,0,3,7,-1
8471,/players/g/garzalu01,Luka Garza,2023-01-21,True,MIN,HOU,4.666666666666667,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,0
8472,/players/g/garzalu01,Luka Garza,2023-01-23,False,MIN,HOU,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8473,/players/g/garzalu01,Luka Garza,2023-01-25,False,MIN,NOP,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8474,/players/g/garzalu01,Luka Garza,2023-01-27,False,MIN,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8475,/players/g/garzalu01,Luka Garza,2023-01-28,True,MIN,SAC,4.25,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,+6
8476,/players/g/garzalu01,Luka Garza,2023-01-30,False,MIN,SAC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8477,/players/g/garzalu01,Luka Garza,2023-02-01,True,MIN,GSW,13.2,0,3,0,2,0,2,1,2,3,2,0,0,0,0,0,-2
8478,/players/g/garzalu01,Luka Garza,2023-02-03,True,MIN,ORL,10.1,7,9,2,3,1,1,5,1,6,1,0,0,0,4,17,+12
8479,/players/g/garzalu01,Luka Garza,2023-02-05,False,MIN,DEN,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8480,/players/g/garzalu01,Luka Garza,2023-02-07,True,MIN,DEN,21.25,6,12,0,3,7,8,4,5,9,2,0,0,2,2,19,-16
8481,/players/g/garzalu01,Luka Garza,2023-02-08,True,MIN,UTA,23.5,9,13,4,5,3,3,1,2,3,3,0,0,1,2,25,+12
8482,/players/g/garzalu01,Luka Garza,2023-02-10,True,MIN,MEM,1.65,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0
8483,/players/g/garzalu01,Luka Garza,2023-02-13,False,MIN,DAL,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8484,/players/g/garzalu01,Luka Garza,2023-02-16,False,MIN,WAS,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8485,/players/g/gayru01,Rudy Gay,2022-10-19,True,UTA,DEN,25.583333333333332,6,8,4,6,0,0,0,0,0,2,1,0,1,2,16,+24
8486,/players/g/gayru01,Rudy Gay,2022-10-21,True,UTA,MIN,13.933333333333334,1,4,0,2,0,2,0,3,3,1,0,1,1,1,2,-3
8487,/players/g/gayru01,Rudy Gay,2022-10-23,True,UTA,NOP,15.983333333333333,2,5,1,3,0,0,2,2,4,2,2,0,2,3,5,+6
8488,/players/g/gayru01,Rudy Gay,2022-10-24,True,UTA,HOU,13.05,0,5,0,0,0,0,2,1,3,0,0,2,0,2,0,-7
8489,/players/g/gayru01,Rudy Gay,2022-10-26,True,UTA,HOU,15.716666666666667,2,6,0,3,2,2,0,6,6,1,0,1,0,0,6,-3
8490,/players/g/gayru01,Rudy Gay,2022-10-28,False,UTA,DEN,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8491,/players/g/gayru01,Rudy Gay,2022-10-29,False,UTA,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8492,/players/g/gayru01,Rudy Gay,2022-10-31,False,UTA,MEM,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8493,/players/g/gayru01,Rudy Gay,2022-11-02,True,UTA,DAL,13.083333333333334,1,3,0,2,0,0,0,5,5,1,0,0,1,2,2,-3
8494,/players/g/gayru01,Rudy Gay,2022-11-04,True,UTA,LAL,9.883333333333333,0,2,0,1,0,0,0,1,1,2,0,0,1,1,0,-1
8495,/players/g/gayru01,Rudy Gay,2022-11-06,True,UTA,LAC,16.05,1,4,0,3,0,0,0,3,3,0,0,0,2,1,2,+1
8496,/players/g/gayru01,Rudy Gay,2022-11-07,True,UTA,LAL,16.433333333333334,3,7,1,5,1,2,1,4,5,0,0,1,1,0,8,+16
8497,/players/g/gayru01,Rudy Gay,2022-11-09,True,UTA,ATL,18.133333333333333,1,7,0,4,0,0,1,5,6,0,1,1,1,2,2,+18
8498,/players/g/gayru01,Rudy Gay,2022-11-12,True,UTA,WAS,17.283333333333335,3,6,2,4,0,0,0,3,3,1,1,0,0,1,8,+8
8499,/players/g/gayru01,Rudy Gay,2022-11-13,True,UTA,PHI,13.583333333333334,1,1,1,1,0,0,0,2,2,0,0,0,0,1,3,+12
8500,/players/g/gayru01,Rudy Gay,2022-11-15,False,UTA,NYK,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8501,/players/g/gayru01,Rudy Gay,2022-11-18,False,UTA,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8502,/players/g/gayru01,Rudy Gay,2022-11-19,False,UTA,POR,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8503,/players/g/gayru01,Rudy Gay,2022-11-21,False,UTA,LAC,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8504,/players/g/gayru01,Rudy Gay,2022-11-23,False,UTA,DET,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8505,/players/g/gayru01,Rudy Gay,2022-11-25,False,UTA,GSW,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8506,/players/g/gayru01,Rudy Gay,2022-11-26,False,UTA,PHO,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8507,/players/g/gayru01,Rudy Gay,2022-11-28,False,UTA,CHI,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
